age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,balance_group,age_group,day_group,pdays_group,duration_group,campaign_group,duration_age,duration_campaign_ratio,duration_ratio
45,technician,married,secondary,no,-149,yes,no,cellular,14,jul,287,2,-1,0,unknown,no,-1k to 0,40-49,Day 11-15,Never contacted,240-359s,2,6.377777777777778,95.66666666666667,1.0872806315565429
49,unemployed,divorced,secondary,no,66,no,no,cellular,9,jul,218,3,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,120-239s,3,4.448979591836735,54.5,0.8258786678722172
57,technician,divorced,secondary,no,63,yes,no,unknown,5,may,242,1,-1,0,unknown,no,0 to 1k,50-59,Day 1-5,Never contacted,240-359s,1,4.245614035087719,121.0,0.9168010900232869
36,services,single,secondary,no,398,yes,yes,unknown,17,jun,77,2,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,0-119s,2,2.138888888888889,25.666666666666668,0.2917094377346822
33,services,divorced,secondary,no,2411,yes,no,cellular,23,oct,130,1,161,1,failure,yes,1k to 10k,30-39,Day 21-25,3-6 months,120-239s,1,3.9393939393939394,65.0,0.4924964533182946
43,services,married,primary,no,2567,yes,no,cellular,14,may,109,1,360,2,failure,no,1k to 10k,40-49,Day 11-15,6-12 months,0-119s,1,2.5348837209302326,54.5,0.4129393339361086
31,blue-collar,single,secondary,no,16,no,no,cellular,7,jul,387,1,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,360-479s,1,12.483870967741936,193.5,1.4661240571860001
33,blue-collar,married,secondary,no,745,yes,no,unknown,23,may,115,4,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,0-119s,4-5,3.484848484848485,23.0,0.435669939473876
46,management,divorced,tertiary,no,225,yes,no,cellular,14,may,201,1,345,1,other,no,0 to 1k,40-49,Day 11-15,6-12 months,120-239s,1,4.369565217391305,100.5,0.7614752855152094
40,management,married,tertiary,no,1584,yes,no,telephone,21,nov,661,1,-1,0,unknown,no,1k to 10k,40-49,Day 21-25,Never contacted,600-719s,1,16.525,330.5,2.5041550434107136
29,management,single,secondary,no,417,no,no,cellular,7,oct,90,1,-1,0,unknown,no,0 to 1k,20-29,Day 6-10,Never contacted,0-119s,1,3.103448275862069,45.0,0.3409590830665117
48,management,single,tertiary,no,8106,no,no,unknown,17,nov,125,1,111,3,failure,no,1k to 10k,40-49,Day 16-20,3-6 months,120-239s,1,2.6041666666666665,62.5,0.47355428203682176
43,blue-collar,single,tertiary,no,2731,no,no,cellular,21,nov,11,7,-1,0,unknown,no,1k to 10k,40-49,Day 21-25,Never contacted,0-119s,6-7,0.2558139534883721,1.375,0.041672776819240316
32,services,single,secondary,no,182,yes,no,cellular,6,may,145,1,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,120-239s,1,4.53125,72.5,0.5493229671627132
41,services,married,secondary,no,3992,yes,no,telephone,20,nov,281,2,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,240-359s,2,6.853658536585366,93.66666666666667,1.0645500260187752
33,management,single,tertiary,no,0,no,no,cellular,19,aug,53,4,-1,0,unknown,no,-1k to 0,30-39,Day 16-20,Never contacted,0-119s,4-5,1.606060606060606,10.6,0.20078701558361242
50,management,married,tertiary,no,112,yes,no,cellular,4,nov,70,5,85,5,other,no,0 to 1k,50-59,Day 1-5,1-3 months,0-119s,4-5,1.4,11.666666666666666,0.2651903979406202
58,management,married,primary,no,76,yes,no,telephone,18,may,54,4,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,0-119s,4-5,0.9310344827586207,10.8,0.204575449839907
46,blue-collar,married,primary,no,2749,yes,no,cellular,17,nov,332,1,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,240-359s,1,7.217391304347826,166.0,1.2577601730897987
67,retired,married,tertiary,no,696,no,no,telephone,4,may,77,2,-1,0,unknown,no,0 to 1k,60-69,Day 1-5,Never contacted,0-119s,2,1.1492537313432836,25.666666666666668,0.2917094377346822
44,management,divorced,tertiary,no,0,no,no,cellular,22,aug,54,2,-1,0,unknown,no,-1k to 0,40-49,Day 21-25,Never contacted,0-119s,2,1.2272727272727273,18.0,0.204575449839907
34,admin.,single,secondary,no,663,yes,no,cellular,20,apr,111,1,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,0-119s,1,3.264705882352941,55.5,0.42051620244869775
33,technician,married,secondary,no,133,no,no,cellular,4,may,218,1,-1,0,unknown,yes,0 to 1k,30-39,Day 1-5,Never contacted,120-239s,1,6.606060606060606,109.0,0.8258786678722172
48,unemployed,divorced,secondary,no,1266,yes,no,telephone,3,feb,45,1,-1,0,unknown,no,1k to 10k,40-49,Day 1-5,Never contacted,0-119s,1,0.9375,22.5,0.17047954153325584
42,services,married,secondary,no,3620,yes,no,unknown,27,may,22,16,-1,0,unknown,no,1k to 10k,40-49,Day 26-31,Never contacted,0-119s,10+,0.5238095238095238,1.2941176470588236,0.08334555363848063
46,technician,divorced,secondary,no,3455,yes,no,unknown,14,may,566,2,-1,0,unknown,no,1k to 10k,40-49,Day 11-15,Never contacted,480-599s,2,12.304347826086957,188.66666666666666,2.144253789062729
32,blue-collar,single,secondary,no,1721,yes,no,unknown,21,may,650,2,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,600-719s,2,20.3125,216.66666666666666,2.462482266591473
57,management,married,tertiary,no,2416,no,no,cellular,11,aug,74,2,-1,0,unknown,no,1k to 10k,50-59,Day 11-15,Never contacted,0-119s,2,1.2982456140350878,24.666666666666668,0.28034413496579846
26,blue-collar,single,secondary,no,179,no,no,cellular,30,jul,103,3,-1,0,unknown,no,0 to 1k,20-29,Day 26-31,Never contacted,0-119s,3,3.9615384615384617,25.75,0.39020872839834114
29,blue-collar,married,secondary,no,15,no,no,cellular,3,jun,136,1,-1,0,unknown,no,0 to 1k,20-29,Day 1-5,Never contacted,120-239s,1,4.689655172413793,68.0,0.5152270588560621
54,management,divorced,tertiary,no,2171,yes,yes,telephone,18,nov,1034,1,-1,0,unknown,yes,1k to 10k,50-59,Day 16-20,Never contacted,960-1079s,1,19.14814814814815,517.0,3.9172410210085897
31,housemaid,married,primary,no,25,no,no,cellular,21,aug,169,5,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,120-239s,4-5,5.451612903225806,28.166666666666668,0.640245389313783
47,admin.,single,secondary,no,1544,yes,no,cellular,6,apr,104,1,312,1,failure,no,1k to 10k,40-49,Day 6-10,6-12 months,0-119s,1,2.2127659574468086,52.0,0.3939971626546357
52,blue-collar,married,primary,no,1054,no,no,cellular,4,aug,273,1,-1,0,unknown,no,1k to 10k,50-59,Day 1-5,Never contacted,240-359s,1,5.25,136.5,1.0342425519684186
37,services,married,secondary,no,4760,yes,no,cellular,8,may,182,2,169,2,failure,no,1k to 10k,30-39,Day 6-10,3-6 months,120-239s,2,4.918918918918919,60.666666666666664,0.6894950346456125
30,student,single,tertiary,no,7513,no,no,cellular,11,aug,269,2,-1,0,unknown,no,1k to 10k,30-39,Day 11-15,Never contacted,240-359s,2,8.966666666666667,89.66666666666667,1.0190888149432404
48,blue-collar,married,primary,no,199,no,no,telephone,18,aug,29,2,-1,0,unknown,no,0 to 1k,40-49,Day 16-20,Never contacted,0-119s,2,0.6041666666666666,9.666666666666666,0.10986459343254265
45,management,married,tertiary,no,1529,no,no,cellular,30,jun,160,1,-1,0,unknown,no,1k to 10k,40-49,Day 26-31,Never contacted,120-239s,1,3.5555555555555554,80.0,0.6061494810071318
32,technician,single,secondary,no,2979,no,no,cellular,25,may,156,1,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,120-239s,1,4.875,78.0,0.5909957439819535
56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,no,0 to 1k,50-59,Day 26-31,6-12 months,0-119s,2,0.9285714285714286,17.333333333333332,0.19699858132731785
60,blue-collar,married,primary,no,231,yes,no,unknown,12,may,57,2,-1,0,unknown,no,0 to 1k,60-69,Day 11-15,Never contacted,0-119s,2,0.95,19.0,0.21594075260879073
26,management,single,secondary,no,63,no,no,cellular,28,jul,76,4,-1,0,unknown,no,0 to 1k,20-29,Day 26-31,Never contacted,0-119s,4-5,2.923076923076923,15.2,0.2879210034783876
43,management,married,tertiary,no,690,yes,no,cellular,6,aug,171,3,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,120-239s,3,3.9767441860465116,42.75,0.6478222578263721
26,blue-collar,married,primary,no,5116,yes,no,cellular,22,jul,246,3,-1,0,unknown,no,1k to 10k,20-29,Day 21-25,Never contacted,240-359s,3,9.461538461538462,61.5,0.9319548270484652
27,admin.,divorced,secondary,no,76,yes,no,unknown,4,jun,236,1,-1,0,unknown,no,0 to 1k,20-29,Day 1-5,Never contacted,120-239s,1,8.74074074074074,118.0,0.8940704844855195
40,technician,married,tertiary,no,0,no,no,cellular,19,aug,44,1,-1,0,unknown,no,-1k to 0,40-49,Day 16-20,Never contacted,0-119s,1,1.1,22.0,0.16669110727696126
50,blue-collar,divorced,secondary,no,203,yes,no,telephone,19,nov,265,1,127,4,other,no,0 to 1k,50-59,Day 16-20,3-6 months,240-359s,1,5.3,132.5,1.0039350779180622
44,management,married,secondary,no,-1746,yes,no,unknown,20,jun,218,1,-1,0,unknown,no,-10k to -1k,40-49,Day 16-20,Never contacted,120-239s,1,4.954545454545454,109.0,0.8258786678722172
30,unemployed,single,tertiary,no,302,no,no,cellular,11,feb,528,3,-1,0,unknown,yes,0 to 1k,30-39,Day 11-15,Never contacted,480-599s,3,17.6,132.0,2.0002932873235353
41,admin.,married,secondary,no,920,yes,yes,unknown,27,may,239,1,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,120-239s,1,5.829268292682927,119.5,0.9054357872544032
34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,10,3,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,0-119s,3,0.29411764705882354,2.5,0.03788434256294574
44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success,yes,0 to 1k,40-49,Day 11-15,3-6 months,120-239s,1,3.7954545454545454,83.5,0.6326685208011938
28,admin.,single,secondary,no,189,yes,no,cellular,31,jul,68,2,-1,0,unknown,no,0 to 1k,20-29,Day 26-31,Never contacted,0-119s,2,2.4285714285714284,22.666666666666668,0.25761352942803106
47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,250,2,181,4,success,yes,1k to 10k,40-49,Day 11-15,6-12 months,240-359s,2,5.319148936170213,83.33333333333333,0.9471085640736435
31,admin.,divorced,secondary,no,1210,no,no,cellular,16,jul,350,1,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,240-359s,1,11.290322580645162,175.0,1.325951989703101
31,management,married,tertiary,no,4148,yes,no,cellular,21,nov,316,3,99,9,other,yes,1k to 10k,30-39,Day 21-25,3-6 months,240-359s,3,10.193548387096774,79.0,1.1971452249890855
58,retired,married,primary,no,565,no,no,telephone,7,jul,876,1,-1,0,unknown,yes,0 to 1k,50-59,Day 6-10,Never contacted,840-959s,1,15.10344827586207,438.0,3.3186684085140468
27,technician,single,secondary,no,59,no,no,cellular,15,jul,792,4,-1,0,unknown,no,0 to 1k,20-29,Day 11-15,Never contacted,720-839s,4-5,29.333333333333332,158.4,3.0004399309853027
43,self-employed,married,secondary,no,634,yes,no,cellular,17,nov,65,1,131,1,failure,no,0 to 1k,40-49,Day 16-20,3-6 months,0-119s,1,1.5116279069767442,32.5,0.2462482266591473
47,self-employed,married,secondary,no,14,yes,no,cellular,15,may,142,1,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,120-239s,1,3.021276595744681,71.0,0.5379576643938295
37,entrepreneur,married,tertiary,no,310,no,no,cellular,1,sep,76,1,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,0-119s,1,2.054054054054054,38.0,0.2879210034783876
27,services,married,secondary,no,0,yes,no,cellular,23,jul,198,13,-1,0,unknown,no,-1k to 0,20-29,Day 21-25,Never contacted,120-239s,10+,7.333333333333333,14.142857142857142,0.7501099827463257
49,entrepreneur,married,secondary,no,273,no,no,cellular,23,jul,58,1,-1,0,unknown,no,0 to 1k,40-49,Day 21-25,Never contacted,0-119s,1,1.183673469387755,29.0,0.2197291868650853
30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,75,1,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,0-119s,1,2.5,37.5,0.28413256922209307
36,services,married,secondary,no,1746,yes,no,unknown,26,may,99,1,-1,0,unknown,no,1k to 10k,30-39,Day 26-31,Never contacted,0-119s,1,2.75,49.5,0.37505499137316284
48,blue-collar,married,secondary,no,157,yes,no,unknown,6,may,73,1,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,0-119s,1,1.5208333333333333,36.5,0.2765557007095039
22,student,single,secondary,no,47,no,no,cellular,3,jul,69,3,-1,0,unknown,no,0 to 1k,20-29,Day 1-5,Never contacted,0-119s,3,3.1363636363636362,17.25,0.2614019636843256
37,management,married,tertiary,no,767,no,yes,cellular,2,feb,204,1,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,120-239s,1,5.513513513513513,102.0,0.7728405882840931
39,technician,married,secondary,no,6,yes,no,cellular,18,may,122,3,357,4,failure,no,0 to 1k,30-39,Day 16-20,6-12 months,120-239s,3,3.128205128205128,30.5,0.46218897926793806
49,admin.,married,secondary,no,2465,no,no,cellular,20,aug,157,3,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,120-239s,3,3.204081632653061,39.25,0.5947841782382481
35,management,married,tertiary,no,1100,no,yes,cellular,29,jan,127,2,-1,0,unknown,no,1k to 10k,30-39,Day 26-31,Never contacted,120-239s,2,3.6285714285714286,42.333333333333336,0.4811311505494109
56,admin.,divorced,primary,no,0,no,yes,cellular,10,jul,542,1,-1,0,unknown,no,-1k to 0,50-59,Day 6-10,Never contacted,480-599s,1,9.678571428571429,271.0,2.0533313669116593
52,unemployed,married,primary,no,-110,no,yes,cellular,29,jan,141,1,-1,0,unknown,no,-1k to 0,50-59,Day 26-31,Never contacted,120-239s,1,2.7115384615384617,70.5,0.5341692301375349
35,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,90,6,-1,0,unknown,no,-1k to 0,30-39,Day 21-25,Never contacted,0-119s,6-7,2.5714285714285716,12.857142857142858,0.3409590830665117
56,admin.,married,secondary,no,0,yes,no,telephone,19,nov,154,2,-1,0,unknown,no,-1k to 0,50-59,Day 16-20,Never contacted,120-239s,2,2.75,51.333333333333336,0.5834188754693644
43,management,single,secondary,no,-228,yes,yes,unknown,16,may,122,2,-1,0,unknown,no,-1k to 0,40-49,Day 16-20,Never contacted,120-239s,2,2.8372093023255816,40.666666666666664,0.46218897926793806
55,retired,married,secondary,no,2749,yes,yes,unknown,29,may,58,2,-1,0,unknown,no,1k to 10k,50-59,Day 26-31,Never contacted,0-119s,2,1.0545454545454545,19.333333333333332,0.2197291868650853
47,self-employed,married,secondary,yes,2,no,no,cellular,5,feb,236,2,-1,0,unknown,no,0 to 1k,40-49,Day 1-5,Never contacted,120-239s,2,5.0212765957446805,78.66666666666667,0.8940704844855195
53,blue-collar,married,secondary,no,0,no,no,telephone,31,jul,36,4,-1,0,unknown,no,-1k to 0,50-59,Day 26-31,Never contacted,0-119s,4-5,0.6792452830188679,7.2,0.13638363322660466
42,services,married,secondary,no,508,yes,no,unknown,30,may,70,1,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,0-119s,1,1.6666666666666667,35.0,0.2651903979406202
30,management,single,tertiary,no,6495,no,no,cellular,30,mar,78,3,-1,0,unknown,no,1k to 10k,30-39,Day 26-31,Never contacted,0-119s,3,2.6,19.5,0.29549787199097677
54,management,married,tertiary,no,0,no,no,cellular,16,jul,118,5,-1,0,unknown,no,-1k to 0,50-59,Day 16-20,Never contacted,0-119s,4-5,2.185185185185185,19.666666666666668,0.44703524224275976
54,entrepreneur,married,tertiary,no,1544,no,yes,cellular,5,feb,85,7,196,3,failure,no,1k to 10k,50-59,Day 1-5,6-12 months,0-119s,6-7,1.5740740740740742,10.625,0.3220169117850388
60,management,married,secondary,no,725,yes,no,cellular,8,jul,266,1,-1,0,unknown,no,0 to 1k,60-69,Day 6-10,Never contacted,240-359s,1,4.433333333333334,133.0,1.0077235121743566
36,blue-collar,single,secondary,no,35,yes,no,unknown,3,jun,435,3,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,360-479s,3,12.083333333333334,108.75,1.6479689014881398
39,management,single,tertiary,no,12437,no,no,telephone,18,nov,40,1,-1,0,unknown,no,10k to 50k,30-39,Day 16-20,Never contacted,0-119s,1,1.0256410256410255,20.0,0.15153737025178296
32,services,single,tertiary,no,6145,yes,no,cellular,14,may,362,1,287,13,failure,no,1k to 10k,30-39,Day 11-15,6-12 months,360-479s,1,11.3125,181.0,1.371413200778636
34,blue-collar,married,primary,no,41,yes,no,cellular,6,may,34,9,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,0-119s,8-10,1.0,3.4,0.12880676471401553
39,admin.,married,secondary,no,-650,no,no,cellular,15,may,123,2,364,1,failure,no,-1k to 0,30-39,Day 11-15,6-12 months,120-239s,2,3.1538461538461537,41.0,0.4659774135242326
28,student,single,secondary,no,378,yes,no,cellular,17,apr,346,1,-1,0,unknown,no,0 to 1k,20-29,Day 16-20,Never contacted,240-359s,1,12.357142857142858,173.0,1.3107982526779227
41,self-employed,married,secondary,no,28,yes,no,cellular,11,may,49,1,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,0-119s,1,1.1951219512195121,24.5,0.18563327855843414
34,management,single,tertiary,no,184,no,no,cellular,22,jul,203,4,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,120-239s,4-5,5.970588235294118,40.6,0.7690521540277986
47,blue-collar,married,primary,no,292,no,yes,telephone,28,jul,210,3,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,120-239s,3,4.468085106382978,52.5,0.7955711938218606
54,blue-collar,married,primary,no,211,no,no,unknown,19,jun,200,2,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,120-239s,2,3.7037037037037037,66.66666666666667,0.7576868512589148
40,blue-collar,married,secondary,no,1012,yes,no,cellular,6,may,410,1,-1,0,unknown,no,1k to 10k,40-49,Day 6-10,Never contacted,360-479s,1,10.25,205.0,1.5532580450807754
41,management,married,tertiary,no,251,no,yes,unknown,6,jun,85,3,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,0-119s,3,2.073170731707317,21.25,0.3220169117850388
42,housemaid,single,primary,no,5774,yes,no,unknown,15,may,54,2,-1,0,unknown,no,1k to 10k,40-49,Day 11-15,Never contacted,0-119s,2,1.2857142857142858,18.0,0.204575449839907
34,technician,married,secondary,no,-228,yes,no,cellular,20,apr,187,3,332,3,other,no,-1k to 0,30-39,Day 16-20,6-12 months,120-239s,3,5.5,46.75,0.7084372059270854
33,blue-collar,married,primary,no,245,yes,yes,cellular,8,may,253,3,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,240-359s,3,7.666666666666667,63.25,0.9584738668425272
38,management,divorced,secondary,no,-17,no,no,cellular,21,nov,11,4,-1,0,unknown,no,-1k to 0,30-39,Day 21-25,Never contacted,0-119s,4-5,0.2894736842105263,2.2,0.041672776819240316
42,management,married,secondary,no,2416,yes,no,unknown,20,may,138,4,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,120-239s,4-5,3.2857142857142856,27.6,0.5228039273686512
63,retired,married,secondary,no,2747,no,no,cellular,11,sep,113,1,80,1,failure,no,1k to 10k,60-69,Day 11-15,1-3 months,0-119s,1,1.7936507936507937,56.5,0.42809307096128685
33,management,single,tertiary,no,1998,no,no,cellular,19,nov,570,1,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,480-599s,1,17.272727272727273,285.0,2.1594075260879073
23,services,married,secondary,no,-19,yes,no,unknown,20,jun,13,10,-1,0,unknown,no,-1k to 0,20-29,Day 16-20,Never contacted,0-119s,8-10,0.5652173913043478,1.1818181818181819,0.04924964533182946
58,retired,married,secondary,no,35,no,no,cellular,29,jul,336,7,-1,0,unknown,no,0 to 1k,50-59,Day 26-31,Never contacted,240-359s,6-7,5.793103448275862,42.0,1.272913910114977
42,self-employed,married,tertiary,no,1932,yes,no,unknown,16,may,192,32,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,120-239s,10+,4.571428571428571,5.818181818181818,0.7273793772085583
34,blue-collar,married,secondary,no,3990,yes,no,cellular,24,jul,633,7,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,600-719s,6-7,18.61764705882353,79.125,2.3980788842344656
33,management,married,tertiary,no,1064,yes,no,cellular,13,may,562,1,-1,0,unknown,yes,1k to 10k,30-39,Day 11-15,Never contacted,480-599s,1,17.03030303030303,281.0,2.1291000520375505
68,retired,married,secondary,no,19317,yes,no,cellular,4,aug,249,1,-1,0,unknown,yes,10k to 50k,60-69,Day 1-5,Never contacted,240-359s,1,3.661764705882353,124.5,0.9433201298173489
43,technician,single,secondary,no,11269,no,no,unknown,29,may,92,1,-1,0,unknown,no,10k to 50k,40-49,Day 26-31,Never contacted,0-119s,1,2.13953488372093,46.0,0.34853595157910083
36,services,married,secondary,no,1328,yes,no,unknown,6,jun,82,4,-1,0,unknown,no,1k to 10k,30-39,Day 6-10,Never contacted,0-119s,4-5,2.2777777777777777,16.4,0.3106516090161551
36,blue-collar,married,secondary,no,777,yes,no,cellular,6,may,185,3,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,120-239s,3,5.138888888888889,46.25,0.7008603374144962
